Id Sankce,ID kontroly,Vyse pokuty,Zakon
101075,221508280016901,2000,zak. 634/1992
101076,271508100024601,5000,zak. 634/1992
101077,221508150203301,1000,zak. 634/1992
101082,311506100604101,3000,zak. 255/2012
101083,311506100604101,7000,zak. 22/1997
101084,311506300605101,4000,zak. 634/1992
101086,241508280027902,2000,zak. 634/1992
101088,241508280027903,3000,zak. 634/1992
101090,241508310027903,5000,zak. 634/1992
101091,301508060036702,2500,zak. 634/1992
101092,301508060036701,5000,zak. 634/1992
101093,301508060808101,2000,zak. 634/1992
101095,241508280038701,5000,zak. 634/1992
101096,101508200010203,1000,zak. 634/1992
101098,101508280009402,1000,zak. 634/1992
101099,101508260009401,2000,zak. 634/1992
101100,311505130605101,5000,zak. 255/2012
101101,101508260009402,2000,zak. 634/1992
101103,311505130605101,4000,zak. 22/1997
101104,311505200602001,2500,zak. 634/1992
101106,401508260558401,1000,zak. 634/1992
101107,101508250009401,2000,zak. 634/1992
101108,301508270800101,1000,zak. 634/1992
101109,311505290602001,2000,zak. 634/1992
101110,311507010602001,2000,zak. 64/1986
101111,311506230604501,3000,zak. 634/1992
101112,311506230604501,2000,zak. 64/1986
101113,311506030604101,5000,zak. 634/1992
101114,311506290605301,30000,zak. 634/1992
101115,311507080030301,3000,zak. 634/1992
101116,311507010024701,2000,zak. 634/1992
101120,311505210604101,7000,zak. 22/1997
101120,311505210604101,7000,zak. 634/1992
101121,101507170052801,1000,zak. 634/1992
101123,101507210955501,1000,Nař. 1007/2011
101125,101508280032599,1000,zak. 634/1992
101126,301508060801101,3000,zak. 634/1992
101127,221508180251302,5000,zak. 634/1992
101128,101404240037401,70000,zak. 634/1992
101130,301504160041501,3000,zak. 634/1992
101131,211506290154201,3000,zak. 634/1992
101132,301506170041501,3000,zak. 634/1992
101134,311509010602001,1000,zak. 634/1992
101135,221412100023902,2000,zak. 634/1992
101137,271509010016301,1000,zak. 634/1992
101139,221410130204902,2000,zak. 634/1992
101140,221408160253801,5000,zak. 22/1997
101141,221406170205702,6000,zak. 634/1992
101142,221406170205702,2000,zak. 22/1997
101144,241509010405302,2000,zak. 634/1992
101145,221407220203701,1000,zak. 634/1992
101146,221406080029901,10000,zak. 255/2012
101147,221406080029901,30000,zak. 634/1992
101148,221505110020701,5000,zak. 634/1992
101151,271509010024601,1000,zak. 634/1992
101153,101509010043601,1000,zak. 634/1992
101155,241509010400902,2000,zak. 634/1992
101157,221509010251101,2500,zak. 634/1992
101159,301509010702101,1500,zak. 634/1992
101160,221508280251399,1000,Nař. 1007/2011
101162,221509010016902,1000,zak. 634/1992
101163,271502250018501,10000,zak. 634/1992
101164,271505280306801,10000,zak. 634/1992
101164,271505280306801,10000,zak. 64/1986
101165,271505250306801,8000,zak. 634/1992
101166,271503240018501,7000,zak. 634/1992
101166,271503240018501,7000,zak. 64/1986
101167,271506150305001,12000,zak. 22/1997
101167,271506150305001,12000,zak. 634/1992
101168,271503020505501,24000,zak. 634/1992
101169,271505270308701,15000,zak. 634/1992
101170,271506010021001,15000,zak. 634/1992
101172,271502230018501,10000,zak. 64/1986
101173,271506180016301,8000,zak. 634/1992
101174,271505200308701,10000,zak. 634/1992
101175,271505200016301,2000,zak. 634/1992
101177,311509010604101,2000,zak. 22/1997
101179,251508310301301,1000,zak. 634/1992
101181,251509010301301,1000,zak. 634/1992
101183,241509010027902,2000,zak. 634/1992
101185,301509010702801,1000,zak. 634/1992
101187,101509010038301,4000,zak. 634/1992
101189,101509010041102,2000,zak. 634/1992
101191,101509010041103,1000,zak. 634/1992
101192,101506230907602,2000,zak. 634/1992
101194,311509020605101,1000,zak. 634/1992
101195,101508270958202,1000,zak. 634/1992
101197,101509020009401,4000,zak. 634/1992
101198,401505280557901,1000,zak. 634/1992
101199,401506240557301,10000,zak. 102/2001
101201,401506240557301,3000,zak. 634/1992
101203,311509020602001,1000,zak. 634/1992
101204,401505270013001,3000,zak. 634/1992
101205,301506230006401,1000,zak. 634/1992
101206,401412100557603,2000,zak. 64/1986
101207,301506030006402,5000,zak. 255/2012
101208,401505130556403,10000,zak. 634/1992
101210,401504190556401,5000,zak. 634/1992
101211,241502240403801,100000,zak. 634/1992
101212,301506250808101,3000,zak. 634/1992
101213,301506240800101,2000,zak. 634/1992
101217,271509020043001,1000,zak. 634/1992
101219,211509010154001,2000,zak. 634/1992
101221,241509010400602,1000,zak. 634/1992
101223,211509010009902,1000,zak. 634/1992
101225,211509020009902,1000,zak. 64/1986
101227,211509020103502,1000,zak. 634/1992
101229,401509020013001,1000,zak. 634/1992
101230,221509020044501,1000,zak. 64/1986
101233,101411100009401,4000,zak. 634/1992
101234,101411070014902,2000,zak. 634/1992
101235,101411180009402,3000,zak. 634/1992
101236,101410030902001,18000,zak. 634/1992
101238,221509020016901,1000,zak. 634/1992
101240,211509010027301,1000,zak. 634/1992
101242,211508200010399,1000,zak. 634/1992
101244,241509010405401,1000,zak. 634/1992
101246,221509020203301,1000,zak. 634/1992
101248,101509010040101,1000,zak. 634/1992
101250,251509020330101,1000,zak. 634/1992
101253,271508190506101,1000,zak. 634/1992
101255,271508250506101,2000,zak. 634/1992
101257,101509010038002,5000,zak. 634/1992
101258,401502260041802,8000,zak. 255/2012
101259,101411100011301,25000,zak. 634/1992
101262,211509020105301,2000,zak. 634/1992
101263,401409120013001,5000,zak. 22/1997
101264,101411100009402,2000,zak. 634/1992
101265,301508060801102,2000,zak. 634/1992
101266,301508060801102,6000,zak. 22/1997
101267,401503160013001,4000,zak. 22/1997
101271,301509020702801,1000,zak. 634/1992
101272,401505260558401,5000,zak. 145/2010
101273,401504270558401,5000,zak. 145/2010
101274,401505060013002,5000,zak. 634/1992
101275,401505060013002,10000,zak. 22/1997
101277,401502170556401,4000,zak. 634/1992
101278,401412050013001,2000,zak. 22/1997
101282,401411140013001,5000,zak. 22/1997
101283,401411140013001,4000,zak. 255/2012
101284,301506040006401,4000,zak. 634/1992
101285,301506160038201,5000,zak. 634/1992
101286,401503200557901,10000,zak. 22/1997
101288,401503240558402,17000,zak. 145/2010
101289,401409170013002,2000,zak. 22/1997
101290,401409170013002,4000,zak. 255/2012
101292,241509030400901,2000,zak. 634/1992
101294,211504240105301,3000,zak. 634/1992
101295,211507240043801,2000,zak. 634/1992
101296,211507310153401,3000,zak. 634/1992
101298,311509030605101,1000,zak. 22/1997
101299,211506010019901,8000,zak. 634/1992
101301,211505280030401,10000,zak. 22/1997
101303,251509030021701,1000,zak. 634/1992
101304,301509030700401,1000,zak. 634/1992
101306,221509030034502,5000,zak. 634/1992
101308,241509030405901,1000,zak. 634/1992
101309,311508050028901,1000,zak. 634/1992
101311,221509030016902,1000,zak. 634/1992
101312,271504150024601,1000,zak. 634/1992
101314,401509010558402,1000,Nař. 1007/2011
101316,271509030021002,1000,zak. 634/1992
101318,241509020027901,3000,zak. 634/1992
101320,271509030024601,1000,zak. 64/1986
101322,241509020045701,1000,zak. 634/1992
101324,241509030045701,1000,zak. 634/1992
101326,101509030152801,1000,zak. 634/1992
101327,101509030042801,1000,zak. 634/1992
101329,311509030602001,1000,zak. 634/1992
101331,241509030403801,1000,Nař. 1007/2011
101331,241509030403801,1000,zak. 634/1992
101333,101509030038301,1000,zak. 634/1992
101335,401509020803702,2000,zak. 634/1992
101337,401509030803701,1000,zak. 634/1992
101339,271509010308701,1000,zak. 634/1992
101341,221509030037201,2000,zak. 22/1997
101342,401508260034801,1000,Nař. 1007/2011
101343,221306110029901,5000,zak. 634/1992
101345,271509040032701,1000,Nař. 1007/2011
101347,221509020024002,4000,zak. 634/1992
101350,221509030253801,2000,zak. 634/1992
101351,221509030253801,2000,zak. 22/1997
101353,221509030253802,1000,zak. 634/1992
101355,211509020019901,1000,zak. 634/1992
101357,211509030009901,2000,zak. 64/1986
101359,271509040032702,1000,Nař. 1007/2011
101360,301506090006402,3000,zak. 634/1992
101361,301506090036701,5000,zak. 634/1992
101362,221508190253403,1000,zak. 634/1992
101365,211506230018401,100000,zak. 634/1992
101366,211508010019902,1000,zak. 634/1992
101368,301509040702801,1000,zak. 634/1992
101370,241509040405301,3000,zak. 634/1992
101372,241509040045701,1000,zak. 634/1992
101374,241509040405901,1000,zak. 634/1992
101375,221509030253401,2000,zak. 634/1992
101377,221509040043201,2000,zak. 634/1992
101378,221508250253404,4000,zak. 634/1992
101379,301507290702101,1500,Nař. 1007/2011
101380,301508060702101,1500,Nař. 1007/2011
101382,301509020809201,1000,zak. 634/1992
101384,401509040013002,1000,zak. 64/1986
101386,311509050550601,2000,zak. 634/1992
101388,211509030010301,1000,zak. 634/1992
101390,401509020558401,1000,zak. 634/1992
101392,401509030557602,1000,Nař. 1007/2011
101394,401509040557801,1000,zak. 634/1992
101396,211509020150701,1000,zak. 634/1992
101398,211509010104101,2000,zak. 634/1992
101400,211509020153502,1000,zak. 634/1992
101402,211509030104101,1000,zak. 634/1992
101404,211509030153501,1000,zak. 634/1992
101407,241509020045502,1000,zak. 477/2001
101407,241509020045502,1000,zak. 634/1992
101409,241509030045501,1000,zak. 634/1992
101412,241509040045501,1000,zak. 634/1992
101414,241509050045501,1000,zak. 477/2001
101414,241509050045501,1000,zak. 634/1992
101416,301509020022201,1000,zak. 634/1992
101418,301509030022201,1000,zak. 634/1992
101420,211509020104901,2000,zak. 634/1992
101422,211509040104901,1000,zak. 634/1992
101424,251509040021701,1000,zak. 634/1992
101426,211509020104401,1000,zak. 634/1992
101428,211509040104401,1000,zak. 634/1992
101431,211509030153401,1000,zak. 634/1992
101433,311509040605101,1000,zak. 22/1997
101434,251503030033301,20000,zak. 634/1992
101435,251502110330101,10000,zak. 634/1992
101436,251504030301301,20000,zak. 22/1997
101437,251504080054701,2000,zak. 634/1992
101438,251503050007601,10000,zak. 634/1992
101440,271509050016302,1000,Nař. 1007/2011
101442,101509040910902,1000,zak. 634/1992
101444,211509010015101,1000,zak. 634/1992
101446,271509040309501,1000,zak. 634/1992
101448,221509020037201,1000,zak. 634/1992
101450,401509010041801,2000,zak. 64/1986
101452,271509020309701,3000,zak. 634/1992
101454,101509040040101,1000,zak. 634/1992
101456,271509020043901,1000,zak. 634/1992
101458,251504080024299,100000,zak. 634/1992
101461,311509040604101,1000,zak. 634/1992
101463,211509040154001,3000,zak. 634/1992
101465,271509030043901,1000,zak. 634/1992
101467,271509030506101,1000,zak. 634/1992
101469,271509040043901,1000,zak. 634/1992
101471,241509050403801,1000,zak. 634/1992
101473,241509040401401,1000,zak. 634/1992
101475,311509010030301,1000,zak. 634/1992
101476,301509049808901,1000,zak. 634/1992
101478,241509030400602,1000,zak. 634/1992
101480,241509030405401,1000,zak. 634/1992
101482,311509020028901,1000,zak. 64/1986
101484,271509040306801,1000,zak. 634/1992
101486,101509040009403,1000,zak. 634/1992
101488,241509040038701,1000,zak. 634/1992
101489,301507290807101,1000,Nař. 1007/2011
101490,301504210807101,1000,Nař. 1007/2011
101491,271508120306801,3000,zak. 634/1992
101491,271508120306801,3000,zak. 64/1986
101492,101409270902002,2000,zak. 634/1992
101493,271508090306801,1000,zak. 634/1992
101495,101507018105202,2000,Nař. 305/2011
101497,101508118105299,2000,zak. 634/1992
101499,101410140952802,15000,zak. 634/1992
101502,271508130308701,1000,zak. 634/1992
101503,301508060041502,3000,zak. 634/1992
101504,101411040955502,5000,zak. 634/1992
101505,271509030506501,1000,zak. 634/1992
101506,221509030251301,1000,zak. 64/1986
101507,101501129907799,100000,zak. 102/2001
101508,271508060308701,500,zak. 634/1992
101509,101509010958201,3000,zak. 634/1992
101510,101506240905701,25000,zak. 311/2006
101512,221509020043501,1000,zak. 634/1992
101514,311509030604501,1000,zak. 634/1992
101515,271509040024102,2000,zak. 634/1992
101517,211508280039202,1000,zak. 634/1992
101518,101509020010201,2000,zak. 634/1992
101519,271504270305002,100000,zak. 634/1992
101520,271505190504902,14000,zak. 22/1997
101521,271505140024601,10000,zak. 634/1992
101522,271503090043001,10000,zak. 634/1992
101523,271409090018501,10000,zak. 634/1992
101524,271503060018502,10000,zak. 634/1992
101526,251509070024201,1000,zak. 634/1992
101528,241509070028001,2000,zak. 634/1992
101530,251502270021701,18000,zak. 634/1992
101531,251504130007602,30000,zak. 634/1992
101532,101505250041701,30000,zak. 255/2012
101533,101505260032599,30000,zak. 255/2012
101534,101506110010201,60000,zak. 255/2012
101536,101503198015901,40000,zak. 255/2012
101537,101411068902104,80000,zak. 255/2012
101538,101503250013601,60000,zak. 255/2012
101539,101503020041701,16000,zak. 255/2012
101540,101509030009402,1000,zak. 634/1992
101541,101503040013601,50000,zak. 255/2012
101542,101410010032521,25000,zak. 634/1992
101544,241509080405301,1000,zak. 634/1992
101548,271509080043901,1000,zak. 634/1992
101550,241509089405701,1000,zak. 634/1992
101552,251509010302801,1000,zak. 634/1992
101554,211509030030401,1000,zak. 64/1986
101557,211509030153101,1000,zak. 634/1992
101559,211509030150701,1000,zak. 634/1992
101561,101509080052801,2000,zak. 634/1992
101563,101509080010202,2000,zak. 634/1992
101565,211509070153501,1000,zak. 634/1992
101567,211509080104101,1000,zak. 634/1992
101569,211509080153501,1000,zak. 634/1992
101571,211509080009901,1000,zak. 634/1992
101573,211509080153401,1000,zak. 64/1986
101574,301505280036101,3000,zak. 634/1992
101576,221509080251301,5000,zak. 634/1992
101578,221509080251101,2500,zak. 634/1992
101580,301509080700401,2000,zak. 634/1992
101582,241509090400901,2000,zak. 634/1992
101584,251509070007601,2000,zak. 22/1997
101586,301509090700401,2000,zak. 634/1992
101587,271509090306801,1000,zak. 64/1986
101589,311509090602001,5000,zak. 634/1992
101591,211509090009901,2000,zak. 634/1992
101592,211411130039002,150000,zak. 634/1992
101594,211509090153401,2000,zak. 634/1992
101596,271509090024602,1000,zak. 634/1992
101598,271509090305001,2000,zak. 634/1992
101600,101509080038303,1000,zak. 634/1992
101602,101509090038301,5000,zak. 634/1992
101604,271509090505501,1000,zak. 634/1992
101607,241509080028001,1000,zak. 22/1997
101609,241509090028001,2000,zak. 22/1997
101611,241509080028003,1000,zak. 22/1997
101613,271509090047301,1000,zak. 634/1992
101615,211509080103501,1500,Nař. 1007/2011
101615,211509080103501,1500,zak. 634/1992
101619,221509090250201,3000,zak. 64/1986
101621,211506240010399,1000,zak. 634/1992
101623,211509080105301,1000,zak. 64/1986
101625,211509090105301,3000,zak. 634/1992
101627,221509090205702,5000,zak. 22/1997
101629,271509080046601,1000,zak. 634/1992
101631,251509080301303,1000,zak. 22/1997
101633,221509090043201,1000,zak. 64/1986
101635,221509090043502,1000,zak. 634/1992
101637,211509090039202,1000,zak. 634/1992
101639,251509040330101,1000,zak. 634/1992
101641,251509080330101,1000,zak. 634/1992
101642,301507030038201,2000,zak. 634/1992
101643,301504240038201,3000,zak. 634/1992
101644,101412090027202,80000,zak. 156/2000
101646,401509090557602,1000,zak. 64/1986
101648,221509040203301,2000,zak. 634/1992
101650,221509090203301,2000,zak. 64/1986
101652,211509090019901,1000,zak. 64/1986
101653,251503050301302,15000,zak. 255/2012
101656,221509080037201,2000,zak. 634/1992
101657,101504130905703,30000,zak. 311/2006
101658,101506100952801,3000,zak. 634/1992
101660,271509080308701,2000,zak. 634/1992
101662,271509090308702,2000,zak. 634/1992
101664,301509080702801,1000,zak. 634/1992
101666,301509090702802,2000,zak. 634/1992
101668,311507080604301,20000,zak. 102/2001
101671,311507140024701,2500,zak. 634/1992
101673,241509090045701,1000,zak. 634/1992
101678,311507160605101,5000,zak. 634/1992
101679,311506080605101,6000,zak. 634/1992
101680,101411202941201,200000,zak. 634/1992
101687,221509100250201,1000,zak. 634/1992
101705,301509100702801,1000,zak. 634/1992
101708,251509100021701,1000,zak. 634/1992
101710,271509100305001,2000,zak. 634/1992
101711,221509090025003,3000,zak. 634/1992
101712,211507280009901,5000,zak. 634/1992
101713,211506100006701,10000,zak. 102/2001
101714,211508140039201,3000,zak. 634/1992
101715,211507160154002,1000,zak. 64/1986
101716,211502050019901,2000,zak. 634/1992
101717,211508040019901,2000,zak. 634/1992
101719,101509090044201,1000,zak. 634/1992
101721,101509100038001,1000,zak. 634/1992
101723,101509090038302,2000,zak. 634/1992
101727,101509100910901,1000,zak. 634/1992
101729,241509100038702,1000,zak. 634/1992
101731,241509100405901,1000,zak. 634/1992
101733,211509090104901,1000,zak. 634/1992
101735,211509100104901,1000,zak. 634/1992
101737,211509100009901,1500,zak. 634/1992
101739,211509100103501,1000,zak. 634/1992
101741,211509100103502,1000,zak. 634/1992
101743,241509100028001,1000,zak. 22/1997
101744,271504220306801,12000,zak. 634/1992
101746,271509100016302,1000,zak. 634/1992
101748,211509100105301,1000,zak. 634/1992
101749,301506050036702,10000,Nař. 1007/2011
101749,301506050036702,10000,zak. 634/1992
101751,301506120807101,3000,Nař. 1007/2011
101751,301506120807101,3000,zak. 634/1992
101753,251509080054701,1000,zak. 634/1992
101755,251509100015201,1000,zak. 634/1992
101758,101509100046202,1000,zak. 634/1992
101760,311509090602901,1000,zak. 634/1992
101762,251509100041201,2000,zak. 634/1992
101763,101509040009401,1000,zak. 634/1992
101764,101508260052801,1000,zak. 634/1992
101766,311509070014601,1000,zak. 634/1992
101768,311509090014601,1000,zak. 634/1992
101770,311509100014601,2000,zak. 634/1992
101772,311509080024701,1000,zak. 634/1992
101774,311509090024701,1000,zak. 634/1992
